Date,AAPL,SPY
2021-11-05,148.48367309570312,445.48614501953125
2021-11-08,147.6591796875,445.86651611328125
2021-11-09,148.0223846435547,444.3927307128906
2021-11-10,145.18576049804688,440.8177185058594
2021-11-11,145.13671875,440.9603271484375
2021-11-12,147.21754455566406,444.28814697265625
2021-11-15,147.2273406982422,444.4402160644531
2021-11-16,148.20884704589844,446.19927978515625
2021-11-17,150.65283203125,445.1153564453125
2021-11-18,154.9518585205078,446.627197265625
2021-11-19,157.58233642578125,445.8284912109375
2021-11-22,158.0436553955078,444.57342529296875
2021-11-23,158.42642211914062,445.1628723144531
2021-11-24,158.9466552734375,446.3514709472656
2021-11-26,153.9114532470703,436.39642333984375
2021-11-29,157.27809143066406,441.7494201660156
2021-11-30,162.2445526123047,433.1540832519531
2021-12-01,161.72430419921875,428.3429260253906
2021-12-02,160.73297119140625,434.9035339355469
2021-12-03,158.8485107421875,431.11932373046875
2021-12-06,162.26416015625,436.2252502441406
2021-12-07,168.0158233642578,445.24847412109375
2021-12-08,171.84375,446.427490234375
2021-12-09,171.33335876464844,443.4134216308594
2021-12-10,176.1329803466797,447.5874328613281
2021-12-13,172.4915313720703,443.6225280761719
2021-12-14,171.10763549804688,440.5704345703125
2021-12-15,175.9857635498047,447.4543762207031
2021-12-16,169.0758819580078,443.5084533691406
2021-12-17,167.97657775878906,438.7882385253906
2021-12-20,166.61228942871094,434.1224060058594
2021-12-21,169.79238891601562,441.8320617675781
2021-12-22,172.3933868408203,446.249755859375
2021-12-23,173.02159118652344,449.0263671875
2021-12-27,176.99671936035156,455.38104248046875
2021-12-28,175.97596740722656,455.00897216796875
2021-12-29,176.0642852783203,455.5910339355469
2021-12-30,174.90609741210938,454.33154296875
2021-12-31,174.2877197265625,453.18646240234375
2022-01-03,178.64561462402344,455.8104553222656
2022-01-04,176.3783721923828,455.6578063964844
2022-01-05,171.68667602539062,446.9081726074219
2022-01-06,168.8206787109375,446.4882507324219
2022-01-07,168.987548828125,444.72308349609375
2022-01-10,169.00717163085938,444.169677734375
2022-01-11,171.84375,448.21533203125
2022-01-12,172.2854461669922,449.4271240234375
2022-01-13,169.00717163085938,443.2346496582031
2022-01-14,169.87091064453125,443.41595458984375
2022-01-18,166.66131591796875,435.563232421875
2022-01-19,163.15733337402344,431.04052734375
2022-01-20,161.4691162109375,426.2696838378906
2022-01-21,159.40794372558594,417.9017639160156
2022-01-24,158.63253784179688,419.676513671875
2022-01-25,156.8265838623047,414.55267333984375
2022-01-26,156.73822021484375,413.51263427734375
2022-01-27,156.27691650390625,411.47076416015625
2022-01-28,167.18153381347656,421.6897888183594
2022-01-31,171.54928588867188,429.2848815917969
2022-02-01,171.3824462890625,432.1855163574219
2022-02-02,172.5896759033203,436.3838195800781
2022-02-03,169.7040557861328,426.1266174316406
2022-02-04,169.4190216064453,428.1303405761719
2022-02-07,168.70164489746094,426.75634765625
2022-02-08,171.8169708251953,430.2676086425781
2022-02-09,173.24203491210938,436.5650634765625
2022-02-10,169.1536865234375,428.72198486328125
2022-02-11,165.733642578125,420.26806640625
2022-02-14,165.96954345703125,418.89404296875
2022-02-15,169.8121337890625,425.6495056152344
2022-02-16,169.57630920410156,426.1266174316406
2022-02-17,165.96954345703125,417.02392578125
2022-02-18,164.41677856445312,414.3236999511719
2022-02-22,161.48814392089844,409.8773498535156
2022-02-23,157.31138610839844,402.6066589355469
2022-02-24,159.9353485107422,408.66552734375
2022-02-25,162.009033203125,417.68231201171875
2022-02-28,162.2743377685547,416.6136474609375
2022-03-01,160.38742065429688,410.2685241699219
2022-03-02,163.6895294189453,417.81591796875
2022-03-03,163.36520385742188,415.7358093261719
2022-03-04,160.35792541503906,412.35809326171875
2022-03-07,156.5546417236328,400.2021484375
2022-03-08,154.72669982910156,397.16790771484375
2022-03-09,160.14175415039062,407.8163146972656
2022-03-10,155.78807067871094,405.97479248046875
2022-03-11,152.06338500976562,400.8128662109375
2022-03-14,148.0242156982422,397.883544921875
2022-03-15,152.4171600341797,406.63323974609375
2022-03-16,156.83963012695312,415.64990234375
2022-03-17,157.8519287109375,420.8501281738281
2022-03-18,161.1539764404297,425.4596252441406
2022-03-21,162.5298614501953,425.33526611328125
2022-03-22,165.91058349609375,430.31219482421875
